Station ID,Observer ID,Serial Number,Date,Time,ObsG,Dial,Feedback Correction,Earthtide Correction,Level Correction,Temperature Correction,Beam Error,Height,Elevation,Latitude,Longitude,Elapsed Time,Standard Deviation,Temperature Frequency,Note
svn007,chavez,B-107,2022/07/06,16:37:50,2632.7747,2700,-16.0270,0.0067,0.0000,0.0000,0.0000,0.000,1589.000,34.411870,-106.950490,273,0.0016,92,No notes.
svn008,chavez,B-107,2022/07/06,16:51:01,2632.6836,2700,-16.1149,0.0035,0.0000,0.0000,0.0031,0.000,1594.000,34.412030,-106.952590,145,0.0024,93,No notes.
svn008,chavez,B-107,2022/07/06,16:51:06,2632.6725,2700,-16.1259,0.0034,0.0000,0.0000,-0.0023,0.000,1594.000,34.412030,-106.952590,150,0.0024,93,No notes.
svn008,chavez,B-107,2022/07/06,16:51:13,2632.6754,2700,-16.1231,0.0034,0.0000,0.0000,0.0005,0.000,1594.000,34.412030,-106.952590,157,0.0012,93,No notes.
svn008,chavez,B-107,2022/07/06,16:51:19,2632.6759,2700,-16.1225,0.0034,0.0000,0.0000,0.0003,0.000,1594.000,34.412030,-106.952590,163,0.0009,93,No notes.
svn008,chavez,B-107,2022/07/06,16:51:24,2632.6790,2700,-16.1193,0.0034,0.0000,0.0000,0.0015,0.000,1594.000,34.412030,-106.952590,168,0.0010,93,No notes.
svn008,chavez,B-107,2022/07/06,16:51:29,2632.6751,2700,-16.1232,0.0033,0.0000,0.0000,-0.0012,0.000,1594.000,34.412030,-106.952590,173,0.0015,93,No notes.
svn008,chavez,B-107,2022/07/06,16:51:35,2632.6754,2700,-16.1229,0.0033,0.0000,0.0000,-0.0001,0.000,1594.000,34.412030,-106.952590,179,0.0012,92,No notes.
svn008,chavez,B-107,2022/07/06,16:51:40,2632.6786,2700,-16.1197,0.0033,0.0000,0.0000,0.0014,0.000,1594.000,34.412030,-106.952590,184,0.0013,92,No notes.
svn008,chavez,B-107,2022/07/06,16:51:49,2632.6797,2700,-16.1186,0.0033,0.0000,0.0000,0.0009,0.000,1594.000,34.412030,-106.952590,193,0.0007,93,No notes.
svn008,chavez,B-107,2022/07/06,16:51:54,2632.6809,2700,-16.1174,0.0033,0.0000,0.0000,0.0003,0.000,1594.000,34.412030,-106.952590,198,0.0018,93,No notes.
svn008,chavez,B-107,2022/07/06,16:51:59,2632.6798,2700,-16.1184,0.0032,0.0000,0.0000,-0.0003,0.000,1594.000,34.412030,-106.952590,203,0.0010,93,No notes.
svn008,chavez,B-107,2022/07/06,16:52:05,2632.6810,2700,-16.1172,0.0032,0.0000,0.0000,0.0005,0.000,1594.000,34.412030,-106.952590,209,0.0014,93,No notes.
svn008,chavez,B-107,2022/07/06,16:52:12,2632.6840,2700,-16.1142,0.0032,0.0000,0.0000,0.0012,0.000,1594.000,34.412030,-106.952590,216,0.0014,91,No notes.
svn008,chavez,B-107,2022/07/06,16:52:17,2632.6818,2700,-16.1163,0.0032,0.0000,0.0000,-0.0010,0.000,1594.000,34.412030,-106.952590,221,0.0018,93,No notes.
svn008,chavez,B-107,2022/07/06,16:53:42,2632.6822,2700,-16.1160,0.0031,0.0000,0.0000,0.0003,0.000,1594.000,34.412030,-106.952590,306,0.0022,93,No notes.
svn009,chavez,B-107,2022/07/06,17:05:11,2632.7999,2700,-15.9955,0.0004,0.0000,0.0000,-0.0012,0.000,1598.000,34.411850,-106.954580,85,0.0067,92,No notes.
svn009,chavez,B-107,2022/07/06,17:05:17,2632.8164,2700,-15.9790,0.0004,0.0000,0.0000,0.0055,0.000,1598.000,34.411850,-106.954580,91,0.0029,93,No notes.
svn009,chavez,B-107,2022/07/06,17:05:22,2632.8194,2700,-15.9760,0.0004,0.0000,0.0000,0.0028,0.000,1598.000,34.411850,-106.954580,96,0.0014,92,No notes.
svn009,chavez,B-107,2022/07/06,17:05:28,2632.8185,2700,-15.9768,0.0003,0.0000,0.0000,0.0004,0.000,1598.000,34.411850,-106.954580,102,0.0007,92,No notes.
svn009,chavez,B-107,2022/07/06,17:05:33,2632.8197,2700,-15.9756,0.0003,0.0000,0.0000,0.0007,0.000,1598.000,34.411850,-106.954580,107,0.0013,93,No notes.
svn009,chavez,B-107,2022/07/06,17:05:38,2632.8204,2700,-15.9749,0.0003,0.0000,0.0000,0.0006,0.000,1598.000,34.411850,-106.954580,112,0.0009,93,No notes.
svn009,chavez,B-107,2022/07/06,17:05:43,2632.8197,2700,-15.9756,0.0003,0.0000,0.0000,-0.0003,0.000,1598.000,34.411850,-106.954580,117,0.0011,92,No notes.
svn009,chavez,B-107,2022/07/06,17:05:48,2632.8193,2700,-15.9760,0.0003,0.0000,0.0000,-0.0003,0.000,1598.000,34.411850,-106.954580,122,0.0022,91,No notes.
svn009,chavez,B-107,2022/07/06,17:05:53,2632.8184,2700,-15.9768,0.0003,0.0000,0.0000,-0.0002,0.000,1598.000,34.411850,-106.954580,127,0.0015,92,No notes.
svn009,chavez,B-107,2022/07/06,17:05:58,2632.8218,2700,-15.9735,0.0002,0.0000,0.0000,0.0014,0.000,1598.000,34.411850,-106.954580,132,0.0020,92,No notes.
svn009,chavez,B-107,2022/07/06,17:06:03,2632.8233,2700,-15.9719,0.0002,0.0000,0.0000,0.0011,0.000,1598.000,34.411850,-106.954580,137,0.0012,92,No notes.
svn009,chavez,B-107,2022/07/06,17:06:08,2632.8210,2700,-15.9742,0.0002,0.0000,0.0000,-0.0009,0.000,1598.000,34.411850,-106.954580,142,0.0014,93,No notes.
svn009,chavez,B-107,2022/07/06,17:06:13,2632.8212,2700,-15.9740,0.0002,0.0000,0.0000,-0.0002,0.000,1598.000,34.411850,-106.954580,147,0.0009,92,No notes.
svn009,chavez,B-107,2022/07/06,17:06:19,2632.8213,2700,-15.9738,0.0002,0.0000,0.0000,0.0000,0.000,1598.000,34.411850,-106.954580,153,0.0024,92,No notes.
svn009,chavez,B-107,2022/07/06,17:06:24,2632.8222,2700,-15.9730,0.0001,0.0000,0.0000,0.0003,0.000,1598.000,34.411850,-106.954580,158,0.0021,92,No notes.
svn009,chavez,B-107,2022/07/06,17:06:31,2632.8224,2700,-15.9728,0.0001,0.0000,0.0000,0.0001,0.000,1598.000,34.411850,-106.954580,165,0.0016,92,No notes.
svn009,chavez,B-107,2022/07/06,17:07:43,2632.8225,2700,-15.9726,0.0001,0.0000,0.0000,0.0004,0.000,1598.000,34.411850,-106.954580,237,0.0009,92,No notes.
svn010,chavez,B-107,2022/07/06,17:21:13,2632.8126,2700,-15.9797,-0.0027,0.0000,0.0000,-0.0084,0.000,1599.000,34.411190,-106.956800,99,0.0069,91,No notes.
svn010,chavez,B-107,2022/07/06,17:21:22,2632.8413,2700,-15.9510,-0.0028,0.0000,0.0000,0.0006,0.000,1599.000,34.411190,-106.956800,108,0.0017,92,No notes.
svn010,chavez,B-107,2022/07/06,17:21:28,2632.8348,2700,-15.9574,-0.0028,0.0000,0.0000,-0.0021,0.000,1599.000,34.411190,-106.956800,114,0.0021,92,No notes.
svn010,chavez,B-107,2022/07/06,17:21:37,2632.8393,2700,-15.9529,-0.0028,0.0000,0.0000,0.0012,0.000,1599.000,34.411190,-106.956800,123,0.0010,92,No notes.
svn010,chavez,B-107,2022/07/06,17:21:42,2632.8461,2700,-15.9460,-0.0028,0.0000,0.0000,0.0018,0.000,1599.000,34.411190,-106.956800,128,0.0035,92,No notes.
svn010,chavez,B-107,2022/07/06,17:21:47,2632.8413,2700,-15.9508,-0.0029,0.0000,0.0000,-0.0010,0.000,1599.000,34.411190,-106.956800,133,0.0015,92,No notes.
svn010,chavez,B-107,2022/07/06,17:21:52,2632.8443,2700,-15.9478,-0.0029,0.0000,0.0000,0.0010,0.000,1599.000,34.411190,-106.956800,138,0.0032,92,No notes.
svn010,chavez,B-107,2022/07/06,17:21:58,2632.8440,2700,-15.9481,-0.0029,0.0000,0.0000,-0.0002,0.000,1599.000,34.411190,-106.956800,144,0.0034,92,No notes.
svn010,chavez,B-107,2022/07/06,17:22:03,2632.8440,2700,-15.9481,-0.0029,0.0000,0.0000,0.0000,0.000,1599.000,34.411190,-106.956800,149,0.0016,92,No notes.
svn010,chavez,B-107,2022/07/06,17:22:08,2632.8445,2700,-15.9476,-0.0029,0.0000,0.0000,0.0004,0.000,1599.000,34.411190,-106.956800,154,0.0012,92,No notes.
svn010,chavez,B-107,2022/07/06,17:22:13,2632.8441,2700,-15.9480,-0.0029,0.0000,0.0000,0.0002,0.000,1599.000,34.411190,-106.956800,159,0.0035,92,No notes.
svn010,chavez,B-107,2022/07/06,17:22:18,2632.8462,2700,-15.9458,-0.0030,0.0000,0.0000,0.0008,0.000,1599.000,34.411190,-106.956800,164,0.0013,92,No notes.
svn010,chavez,B-107,2022/07/06,17:22:24,2632.8451,2700,-15.9469,-0.0030,0.0000,0.0000,-0.0003,0.000,1599.000,34.411190,-106.956800,170,0.0012,92,No notes.
svn010,chavez,B-107,2022/07/06,17:22:29,2632.8446,2700,-15.9474,-0.0030,0.0000,0.0000,-0.0003,0.000,1599.000,34.411190,-106.956800,175,0.0009,92,No notes.
svn010,chavez,B-107,2022/07/06,17:23:42,2632.8458,2700,-15.9462,-0.0030,0.0000,0.0000,0.0005,0.000,1599.000,34.411190,-106.956800,248,0.0011,91,No notes.
svn005,chavez,B-107,2022/07/06,17:38:33,2635.2978,2700,-13.4914,-0.0057,0.0000,0.0000,-0.0018,0.000,1569.000,34.411210,-106.945160,76,0.0072,91,No notes.
svn005,chavez,B-107,2022/07/06,17:38:39,2635.3118,2700,-13.4774,-0.0058,0.0000,0.0000,0.0043,0.000,1569.000,34.411210,-106.945160,82,0.0020,90,No notes.
svn005,chavez,B-107,2022/07/06,17:38:44,2635.3162,2700,-13.4730,-0.0058,0.0000,0.0000,0.0028,0.000,1569.000,34.411210,-106.945160,87,0.0020,91,No notes.
svn005,chavez,B-107,2022/07/06,17:38:49,2635.3187,2700,-13.4705,-0.0058,0.0000,0.0000,0.0022,0.000,1569.000,34.411210,-106.945160,92,0.0024,91,No notes.
svn005,chavez,B-107,2022/07/06,17:38:54,2635.3201,2700,-13.4691,-0.0058,0.0000,0.0000,0.0010,0.000,1569.000,34.411210,-106.945160,97,0.0011,90,No notes.
svn005,chavez,B-107,2022/07/06,17:38:59,2635.3173,2700,-13.4719,-0.0058,0.0000,0.0000,-0.0010,0.000,1569.000,34.411210,-106.945160,102,0.0014,90,No notes.
svn005,chavez,B-107,2022/07/06,17:39:05,2635.3150,2700,-13.4742,-0.0058,0.0000,0.0000,-0.0009,0.000,1569.000,34.411210,-106.945160,108,0.0007,91,No notes.
svn005,chavez,B-107,2022/07/06,17:39:10,2635.3183,2700,-13.4708,-0.0058,0.0000,0.0000,0.0014,0.000,1569.000,34.411210,-106.945160,113,0.0021,90,No notes.
svn005,chavez,B-107,2022/07/06,17:39:15,2635.3208,2700,-13.4684,-0.0059,0.0000,0.0000,0.0013,0.000,1569.000,34.411210,-106.945160,118,0.0007,91,No notes.
svn005,chavez,B-107,2022/07/06,17:39:20,2635.3181,2700,-13.4710,-0.0059,0.0000,0.0000,-0.0008,0.000,1569.000,34.411210,-106.945160,123,0.0014,91,No notes.
svn005,chavez,B-107,2022/07/06,17:39:25,2635.3168,2700,-13.4723,-0.0059,0.0000,0.0000,-0.0006,0.000,1569.000,34.411210,-106.945160,128,0.0010,90,No notes.
svn005,chavez,B-107,2022/07/06,17:39:30,2635.3193,2700,-13.4698,-0.0059,0.0000,0.0000,0.0009,0.000,1569.000,34.411210,-106.945160,133,0.0009,91,No notes.
svn005,chavez,B-107,2022/07/06,17:39:36,2635.3204,2700,-13.4687,-0.0059,0.0000,0.0000,0.0006,0.000,1569.000,34.411210,-106.945160,139,0.0011,91,No notes.
svn005,chavez,B-107,2022/07/06,17:39:41,2635.3175,2700,-13.4716,-0.0059,0.0000,0.0000,-0.0009,0.000,1569.000,34.411210,-106.945160,144,0.0012,90,No notes.
svn005,chavez,B-107,2022/07/06,17:39:47,2635.3189,2700,-13.4701,-0.0059,0.0000,0.0000,0.0005,0.000,1569.000,34.411210,-106.945160,150,0.0010,90,No notes.
svn005,chavez,B-107,2022/07/06,17:39:53,2635.3223,2700,-13.4668,-0.0060,0.0000,0.0000,0.0014,0.000,1569.000,34.411210,-106.945160,156,0.0022,91,No notes.
svn005,chavez,B-107,2022/07/06,17:39:58,2635.3194,2700,-13.4696,-0.0060,0.0000,0.0000,-0.0008,0.000,1569.000,34.411210,-106.945160,161,0.0019,91,No notes.
svn005,chavez,B-107,2022/07/06,17:40:04,2635.3187,2700,-13.4703,-0.0060,0.0000,0.0000,-0.0006,0.000,1569.000,34.411210,-106.945160,167,0.0015,90,No notes.
svn005,chavez,B-107,2022/07/06,17:41:23,2635.3194,2700,-13.4696,-0.0060,0.0000,0.0000,0.0003,0.000,1569.000,34.411210,-106.945160,246,0.0009,90,No notes.
svn010,chavez,B-107,2022/07/06,17:54:55,2632.8221,2700,-15.9648,-0.0081,0.0000,0.0000,0.0003,0.000,1599.000,34.411190,-106.956800,85,0.0057,91,No notes.
svn010,chavez,B-107,2022/07/06,17:55:02,2632.8352,2700,-15.9517,-0.0081,0.0000,0.0000,0.0047,0.000,1599.000,34.411190,-106.956800,92,0.0019,90,No notes.
svn010,chavez,B-107,2022/07/06,17:55:07,2632.8409,2700,-15.9460,-0.0081,0.0000,0.0000,0.0031,0.000,1599.000,34.411190,-106.956800,97,0.0018,91,No notes.
svn010,chavez,B-107,2022/07/06,17:55:13,2632.8382,2700,-15.9487,-0.0081,0.0000,0.0000,-0.0002,0.000,1599.000,34.411190,-106.956800,103,0.0018,91,No notes.
svn010,chavez,B-107,2022/07/06,17:55:18,2632.8375,2700,-15.9494,-0.0081,0.0000,0.0000,-0.0003,0.000,1599.000,34.411190,-106.956800,108,0.0010,91,No notes.
svn010,chavez,B-107,2022/07/06,17:55:23,2632.8384,2700,-15.9485,-0.0082,0.0000,0.0000,0.0003,0.000,1599.000,34.411190,-106.956800,113,0.0002,90,No notes.
svn010,chavez,B-107,2022/07/06,17:55:29,2632.8380,2700,-15.9488,-0.0082,0.0000,0.0000,0.0001,0.000,1599.000,34.411190,-106.956800,119,0.0012,91,No notes.
svn010,chavez,B-107,2022/07/06,17:55:34,2632.8389,2700,-15.9480,-0.0082,0.0000,0.0000,0.0003,0.000,1599.000,34.411190,-106.956800,124,0.0007,90,No notes.
svn010,chavez,B-107,2022/07/06,17:55:39,2632.8397,2700,-15.9471,-0.0082,0.0000,0.0000,0.0005,0.000,1599.000,34.411190,-106.956800,129,0.0009,90,No notes.
svn010,chavez,B-107,2022/07/06,17:55:44,2632.8392,2700,-15.9476,-0.0082,0.0000,0.0000,0.0000,0.000,1599.000,34.411190,-106.956800,134,0.0007,91,No notes.
svn010,chavez,B-107,2022/07/06,17:55:51,2632.8401,2700,-15.9467,-0.0082,0.0000,0.0000,0.0004,0.000,1599.000,34.411190,-106.956800,141,0.0020,90,No notes.
svn010,chavez,B-107,2022/07/06,17:55:59,2632.8408,2700,-15.9460,-0.0082,0.0000,0.0000,0.0002,0.000,1599.000,34.411190,-106.956800,149,0.0012,91,No notes.
svn010,chavez,B-107,2022/07/06,17:56:05,2632.8395,2700,-15.9473,-0.0082,0.0000,0.0000,-0.0004,0.000,1599.000,34.411190,-106.956800,155,0.0006,91,No notes.
svn010,chavez,B-107,2022/07/06,17:56:11,2632.8393,2700,-15.9474,-0.0083,0.0000,0.0000,-0.0003,0.000,1599.000,34.411190,-106.956800,161,0.0013,91,No notes.
svn010,chavez,B-107,2022/07/06,17:56:17,2632.8411,2700,-15.9457,-0.0083,0.0000,0.0000,0.0009,0.000,1599.000,34.411190,-106.956800,167,0.0013,91,No notes.
svn010,chavez,B-107,2022/07/06,17:57:57,2632.8404,2700,-15.9464,-0.0083,0.0000,0.0000,-0.0001,0.000,1599.000,34.411190,-106.956800,267,0.0007,91,No notes.
svn011,chavez,B-107,2022/07/06,18:10:56,2631.7051,2700,-17.0800,-0.0099,0.0000,0.0000,0.0059,0.000,1613.000,34.411190,-106.960240,86,0.0055,91,No notes.
svn011,chavez,B-107,2022/07/06,18:11:03,2631.7145,2700,-17.0706,-0.0099,0.0000,0.0000,0.0045,0.000,1613.000,34.411190,-106.960240,93,0.0012,91,No notes.
svn011,chavez,B-107,2022/07/06,18:11:08,2631.7146,2700,-17.0704,-0.0099,0.0000,0.0000,0.0008,0.000,1613.000,34.411190,-106.960240,98,0.0015,90,No notes.
svn011,chavez,B-107,2022/07/06,18:11:13,2631.7143,2700,-17.0708,-0.0099,0.0000,0.0000,0.0002,0.000,1613.000,34.411190,-106.960240,103,0.0007,91,No notes.
svn011,chavez,B-107,2022/07/06,18:11:25,2631.7134,2700,-17.0717,-0.0099,0.0000,0.0000,-0.0003,0.000,1613.000,34.411190,-106.960240,115,0.0005,90,No notes.
svn011,chavez,B-107,2022/07/06,18:11:35,2631.7167,2700,-17.0683,-0.0099,0.0000,0.0000,0.0010,0.000,1613.000,34.411190,-106.960240,125,0.0009,90,No notes.
svn011,chavez,B-107,2022/07/06,18:11:41,2631.7148,2700,-17.0703,-0.0100,0.0000,0.0000,-0.0005,0.000,1613.000,34.411190,-106.960240,131,0.0007,90,No notes.
svn011,chavez,B-107,2022/07/06,18:11:47,2631.7155,2700,-17.0696,-0.0100,0.0000,0.0000,0.0001,0.000,1613.000,34.411190,-106.960240,137,0.0016,90,No notes.
svn011,chavez,B-107,2022/07/06,18:11:54,2631.7158,2700,-17.0692,-0.0100,0.0000,0.0000,0.0002,0.000,1613.000,34.411190,-106.960240,144,0.0016,91,No notes.
svn011,chavez,B-107,2022/07/06,18:11:59,2631.7179,2700,-17.0671,-0.0100,0.0000,0.0000,0.0005,0.000,1613.000,34.411190,-106.960240,149,0.0009,91,No notes.
svn011,chavez,B-107,2022/07/06,18:12:05,2631.7174,2700,-17.0676,-0.0100,0.0000,0.0000,0.0000,0.000,1613.000,34.411190,-106.960240,155,0.0007,90,No notes.
svn011,chavez,B-107,2022/07/06,18:12:12,2631.7179,2700,-17.0671,-0.0100,0.0000,0.0000,0.0005,0.000,1613.000,34.411190,-106.960240,162,0.0019,91,No notes.
svn011,chavez,B-107,2022/07/06,18:12:19,2631.7168,2700,-17.0681,-0.0100,0.0000,0.0000,-0.0005,0.000,1613.000,34.411190,-106.960240,169,0.0016,91,No notes.
svn011,chavez,B-107,2022/07/06,18:12:26,2631.7152,2700,-17.0697,-0.0100,0.0000,0.0000,-0.0004,0.000,1613.000,34.411190,-106.960240,176,0.0007,91,No notes.
svn011,chavez,B-107,2022/07/06,18:12:32,2631.7193,2700,-17.0657,-0.0100,0.0000,0.0000,0.0011,0.000,1613.000,34.411190,-106.960240,182,0.0016,90,No notes.
svn011,chavez,B-107,2022/07/06,18:12:39,2631.7191,2700,-17.0658,-0.0101,0.0000,0.0000,0.0002,0.000,1613.000,34.411190,-106.960240,189,0.0020,90,No notes.
svn011,chavez,B-107,2022/07/06,18:12:44,2631.7177,2700,-17.0673,-0.0101,0.0000,0.0000,-0.0008,0.000,1613.000,34.411190,-106.960240,194,0.0023,90,No notes.
svn011,chavez,B-107,2022/07/06,18:13:55,2631.7161,2700,-17.0689,-0.0101,0.0000,0.0000,-0.0007,0.000,1613.000,34.411190,-106.960240,265,0.0009,91,No notes.
svn012,chavez,B-107,2022/07/06,18:26:17,2631.6023,2700,-17.1816,-0.0111,0.0000,0.0000,-0.0093,0.000,1622.000,34.411470,-106.964680,89,0.0038,92,No notes.
svn012,chavez,B-107,2022/07/06,18:26:24,2631.6168,2700,-17.1670,-0.0111,0.0000,0.0000,0.0033,0.000,1622.000,34.411470,-106.964680,96,0.0017,93,No notes.
svn012,chavez,B-107,2022/07/06,18:26:29,2631.6214,2700,-17.1624,-0.0111,0.0000,0.0000,0.0024,0.000,1622.000,34.411470,-106.964680,101,0.0011,92,No notes.
svn012,chavez,B-107,2022/07/06,18:26:34,2631.6211,2700,-17.1628,-0.0111,0.0000,0.0000,0.0006,0.000,1622.000,34.411470,-106.964680,106,0.0006,92,No notes.
svn012,chavez,B-107,2022/07/06,18:26:39,2631.6214,2700,-17.1624,-0.0112,0.0000,0.0000,0.0003,0.000,1622.000,34.411470,-106.964680,111,0.0009,92,No notes.
svn012,chavez,B-107,2022/07/06,18:26:44,2631.6211,2700,-17.1628,-0.0112,0.0000,0.0000,-0.0001,0.000,1622.000,34.411470,-106.964680,116,0.0006,92,No notes.
svn012,chavez,B-107,2022/07/06,18:26:49,2631.6207,2700,-17.1631,-0.0112,0.0000,0.0000,-0.0001,0.000,1622.000,34.411470,-106.964680,121,0.0005,92,No notes.
svn012,chavez,B-107,2022/07/06,18:26:55,2631.6212,2700,-17.1626,-0.0112,0.0000,0.0000,0.0003,0.000,1622.000,34.411470,-106.964680,127,0.0008,92,No notes.
svn012,chavez,B-107,2022/07/06,18:27:00,2631.6230,2700,-17.1608,-0.0112,0.0000,0.0000,0.0007,0.000,1622.000,34.411470,-106.964680,132,0.0005,92,No notes.
svn012,chavez,B-107,2022/07/06,18:27:05,2631.6226,2700,-17.1612,-0.0112,0.0000,0.0000,0.0001,0.000,1622.000,34.411470,-106.964680,137,0.0012,92,No notes.
svn012,chavez,B-107,2022/07/06,18:27:11,2631.6221,2700,-17.1617,-0.0112,0.0000,0.0000,-0.0003,0.000,1622.000,34.411470,-106.964680,143,0.0019,92,No notes.
svn012,chavez,B-107,2022/07/06,18:27:19,2631.6225,2700,-17.1614,-0.0112,0.0000,0.0000,0.0001,0.000,1622.000,34.411470,-106.964680,151,0.0010,92,No notes.
svn012,chavez,B-107,2022/07/06,18:27:24,2631.6246,2700,-17.1592,-0.0112,0.0000,0.0000,0.0011,0.000,1622.000,34.411470,-106.964680,156,0.0014,92,No notes.
svn012,chavez,B-107,2022/07/06,18:27:30,2631.6246,2700,-17.1592,-0.0112,0.0000,0.0000,0.0004,0.000,1622.000,34.411470,-106.964680,162,0.0009,93,No notes.
svn012,chavez,B-107,2022/07/06,18:27:37,2631.6246,2700,-17.1592,-0.0112,0.0000,0.0000,0.0002,0.000,1622.000,34.411470,-106.964680,169,0.0005,92,No notes.
svn012,chavez,B-107,2022/07/06,18:29:21,2631.6235,2700,-17.1603,-0.0112,0.0000,0.0000,-0.0001,0.000,1622.000,34.411470,-106.964680,273,0.0012,92,No notes.
svn013,chavez,B-107,2022/07/06,18:46:12,2630.7285,2700,-18.0545,-0.0120,0.0000,0.0000,0.0026,0.000,1633.000,34.411580,-106.967860,181,0.0049,89,No notes.
svn013,chavez,B-107,2022/07/06,18:46:23,2630.7207,2700,-18.0623,-0.0120,0.0000,0.0000,0.0000,0.000,1633.000,34.411580,-106.967860,192,0.0010,89,No notes.
svn013,chavez,B-107,2022/07/06,18:46:28,2630.7214,2700,-18.0616,-0.0120,0.0000,0.0000,-0.0003,0.000,1633.000,34.411580,-106.967860,197,0.0009,89,No notes.
svn013,chavez,B-107,2022/07/06,18:46:33,2630.7216,2700,-18.0614,-0.0120,0.0000,0.0000,0.0000,0.000,1633.000,34.411580,-106.967860,202,0.0012,89,No notes.
svn013,chavez,B-107,2022/07/06,18:46:38,2630.7211,2700,-18.0620,-0.0120,0.0000,0.0000,-0.0002,0.000,1633.000,34.411580,-106.967860,207,0.0006,89,No notes.
svn013,chavez,B-107,2022/07/06,18:46:43,2630.7218,2700,-18.0613,-0.0120,0.0000,0.0000,0.0003,0.000,1633.000,34.411580,-106.967860,212,0.0010,89,No notes.
svn013,chavez,B-107,2022/07/06,18:46:48,2630.7227,2700,-18.0604,-0.0120,0.0000,0.0000,0.0005,0.000,1633.000,34.411580,-106.967860,217,0.0006,89,No notes.
svn013,chavez,B-107,2022/07/06,18:46:53,2630.7209,2700,-18.0621,-0.0120,0.0000,0.0000,-0.0005,0.000,1633.000,34.411580,-106.967860,222,0.0006,91,No notes.
svn013,chavez,B-107,2022/07/06,18:46:58,2630.7218,2700,-18.0613,-0.0120,0.0000,0.0000,0.0003,0.000,1633.000,34.411580,-106.967860,227,0.0017,90,No notes.
svn013,chavez,B-107,2022/07/06,18:47:04,2630.7225,2700,-18.0605,-0.0120,0.0000,0.0000,0.0002,0.000,1633.000,34.411580,-106.967860,233,0.0005,90,No notes.
svn013,chavez,B-107,2022/07/06,18:47:10,2630.7232,2700,-18.0598,-0.0120,0.0000,0.0000,0.0004,0.000,1633.000,34.411580,-106.967860,239,0.0010,89,No notes.
svn013,chavez,B-107,2022/07/06,18:47:16,2630.7225,2700,-18.0605,-0.0120,0.0000,0.0000,-0.0003,0.000,1633.000,34.411580,-106.967860,245,0.0005,89,No notes.
svn013,chavez,B-107,2022/07/06,18:47:21,2630.7218,2700,-18.0613,-0.0120,0.0000,0.0000,-0.0004,0.000,1633.000,34.411580,-106.967860,250,0.0009,89,No notes.
svn013,chavez,B-107,2022/07/06,18:49:03,2630.7209,2700,-18.0621,-0.0120,0.0000,0.0000,-0.0004,0.000,1633.000,34.411580,-106.967860,352,0.0016,89,No notes.
svn010,chavez,B-107,2022/07/06,19:04:03,2632.8048,2700,-15.9783,-0.0120,0.0000,0.0000,-0.0055,0.000,1599.000,34.411190,-106.956800,81,0.0100,90,No notes.
svn010,chavez,B-107,2022/07/06,19:04:08,2632.8246,2700,-15.9584,-0.0120,0.0000,0.0000,0.0058,0.000,1599.000,34.411190,-106.956800,86,0.0038,90,No notes.
svn010,chavez,B-107,2022/07/06,19:04:14,2632.8321,2700,-15.9510,-0.0120,0.0000,0.0000,0.0039,0.000,1599.000,34.411190,-106.956800,92,0.0015,90,No notes.
svn010,chavez,B-107,2022/07/06,19:04:19,2632.8347,2700,-15.9483,-0.0119,0.0000,0.0000,0.0024,0.000,1599.000,34.411190,-106.956800,97,0.0014,90,No notes.
svn010,chavez,B-107,2022/07/06,19:04:24,2632.8317,2700,-15.9513,-0.0119,0.0000,0.0000,-0.0008,0.000,1599.000,34.411190,-106.956800,102,0.0024,91,No notes.
svn010,chavez,B-107,2022/07/06,19:04:29,2632.8314,2700,-15.9517,-0.0119,0.0000,0.0000,-0.0001,0.000,1599.000,34.411190,-106.956800,107,0.0022,90,No notes.
svn010,chavez,B-107,2022/07/06,19:04:34,2632.8303,2700,-15.9527,-0.0119,0.0000,0.0000,-0.0006,0.000,1599.000,34.411190,-106.956800,112,0.0028,90,No notes.
svn010,chavez,B-107,2022/07/06,19:04:39,2632.8321,2700,-15.9510,-0.0119,0.0000,0.0000,0.0005,0.000,1599.000,34.411190,-106.956800,117,0.0009,90,No notes.
svn010,chavez,B-107,2022/07/06,19:04:44,2632.8326,2700,-15.9504,-0.0119,0.0000,0.0000,0.0004,0.000,1599.000,34.411190,-106.956800,122,0.0009,90,No notes.
svn010,chavez,B-107,2022/07/06,19:04:51,2632.8326,2700,-15.9504,-0.0119,0.0000,0.0000,0.0001,0.000,1599.000,34.411190,-106.956800,129,0.0005,90,No notes.
svn010,chavez,B-107,2022/07/06,19:05:42,2632.8342,2700,-15.9488,-0.0119,0.0000,0.0000,0.0008,0.000,1599.000,34.411190,-106.956800,180,0.0012,90,No notes.
svn005,chavez,B-107,2022/07/06,19:18:34,2635.3033,2700,-13.4802,-0.0114,0.0000,0.0000,0.0042,0.000,1569.000,34.411210,-106.945160,81,0.0040,90,No notes.
svn005,chavez,B-107,2022/07/06,19:18:39,2635.3127,2700,-13.4708,-0.0114,0.0000,0.0000,0.0051,0.000,1569.000,34.411210,-106.945160,86,0.0021,91,No notes.
svn005,chavez,B-107,2022/07/06,19:18:44,2635.3152,2700,-13.4684,-0.0114,0.0000,0.0000,0.0027,0.000,1569.000,34.411210,-106.945160,91,0.0010,91,No notes.
